"{FD226035-84D4-4CB7-E053-4804A8C00430}","450000","2023-04-21 00:00","RG31 6SJ","T","N","F","33","","COTSWOLD WAY","TILEHURST","READING","WEST BERKSHIRE","WEST BERKSHIRE","A","A"
"{FD226035-84DF-4CB7-E053-4804A8C00430}","400000","2023-03-31 00:00","RG31 7ZR","D","N","F","45","","HAWKESBURY DRIVE","CALCOT","READING","WEST BERKSHIRE","WEST BERKSHIRE","A","A"
"{FD226035-84F9-4CB7-E053-4804A8C00430}","880000","2023-03-30 00:00","RG31 6JU","S","N","F","29","","OAK TREE ROAD","TILEHURST","READING","READING","READING","A","A"
"{FD226035-8513-4CB7-E053-4804A8C00430}","290000","2023-05-04 00:00","RG31 7YR","T","N","F","12","","EVERGREEN DRIVE","CALCOT","READING","WEST BERKSHIRE","WEST BERKSHIRE","A","A"
"{FD226035-8517-4CB7-E053-4804A8C00430}","400000","2023-03-16 00:00","RG31 4XG","S","N","F","10","","CURTIS ROAD","CALCOT","READING","WEST BERKSHIRE","WEST BERKSHIRE","A","A"
"{FD226035-851C-4CB7-E053-4804A8C00430}","215000","2023-04-18 00:00","RG31 7AR","S","N","F","27","","PORLOCK PLACE","CALCOT","READING","WEST BERKSHIRE","WEST BERKSHIRE","A","A"
"{FD226035-8522-4CB7-E053-4804A8C00430}","425000","2023-04-13 00:00","RG31 4ZS","D","N","F","25","","BROOM CLOSE","CALCOT","READING","WEST BERKSHIRE","WEST BERKSHIRE","A","A"
"{FD226035-8545-4CB7-E053-4804A8C00430}","450000","2023-04-14 00:00","RG31 6QN","T","N","F","13","","CLANFIELD CRESCENT","TILEHURST","READING","WEST BERKSHIRE","WEST BERKSHIRE","A","A"
"{FD226035-8554-4CB7-E053-4804A8C00430}","410000","2023-04-27 00:00","RG31 7AD","S","N","F","12","","SWEET BRIAR DRIVE","CALCOT","READING","WEST BERKSHIRE","WEST BERKSHIRE","A","A"
"{01EB45F0-782C-40F3-E063-4704A8C05FDE}","214000","2023-06-20 00:00","RG31 6DE","T","N","F","32","","KENTWOOD HILL","TILEHURST","READING","READING","READING","B","A"
"{01EB45F0-7847-40F3-E063-4704A8C05FDE}","225000","2023-01-18 00:00","RG31 6JG","F","N","L","145","","KENTWOOD HILL","TILEHURST","READING","READING","READING","B","A"
"{06C9F487-FA49-9388-E063-4804A8C0BD98}","130000","2023-07-21 00:00","RG31 6FU","F","N","L","25","","WYRE COURT","TILEHURST","READING","WEST BERKSHIRE","WEST BERKSHIRE","B","A"
"{09266DDB-8423-AF90-E063-4704A8C02087}","640000","2023-09-01 00:00","RG31 5QE","D","N","F","52","","MEADOWSIDE","TILEHURST","READING","WEST BERKSHIRE","WEST BERKSHIRE","A","A"
"{09266DDB-846C-AF90-E063-4704A8C02087}","660000","2023-08-04 00:00","RG31 5PD","D","N","F","2","","SOVEREIGN PARK","TILEHURST","READING","READING","READING","A","A"
"{09266DDB-846D-AF90-E063-4704A8C02087}","190000","2023-09-29 00:00","RG31 5JF","F","N","L","33","","SHEPPARD COURT","TILEHURST","READING","READING","READING","A","A"
"{09266DDB-849F-AF90-E063-4704A8C02087}","710000","2023-08-25 00:00","RG31 6XU","D","N","F","3","","WOODTHORNE CLOSE","TILEHURST","READING","WEST BERKSHIRE","WEST BERKSHIRE","A","A"
"{09266DDB-84AD-AF90-E063-4704A8C02087}","274000","2023-08-25 00:00","RG31 5DG","T","N","F","30","","CHAPEL HILL","TILEHURST","READING","READING","READING","A","A"
"{0E082196-B6AF-5C09-E063-4704A8C0A10E}","215000","2023-10-12 00:00","RG31 6DE","T","N","F","32","","KENTWOOD HILL","TILEHURST","READING","READING","READING","A","A"
"{0E082196-B6B5-5C09-E063-4704A8C0A10E}","530000","2023-11-20 00:00","RG31 5AP","D","N","F","6","","HEATHWAY","TILEHURST","READING","READING","READING","A","A"
"{09266DDB-8625-AF90-E063-4704A8C02087}","421500","2023-05-05 00:00","RG31 5JU","S","N","F","39","","LONGWORTH AVENUE","TILEHURST","READING","WEST BERKSHIRE","WEST BERKSHIRE","A","A"
"{09266DDB-8626-AF90-E063-4704A8C02087}","407000","2023-08-25 00:00","RG31 6YP","S","N","F","52","","CECIL ALDIN DRIVE","TILEHURST","READING","WEST BERKSHIRE","WEST BERKSHIRE","A","A"
"{0E082196-B538-5C09-E063-4704A8C0A10E}","370000","2023-08-25 00:00","RG31 5JL","S","N","F","16","","HIGHBURY ROAD","TILEHURST","READING","WEST BERKSHIRE","WEST BERKSHIRE","A","A"
"{0E082196-B6C9-5C09-E063-4704A8C0A10E}","337500","2023-09-29 00:00","RG31 7BR","T","N","F","2","","JUBILEE WALK","CALCOT","READING","WEST BERKSHIRE","WEST BERKSHIRE","A","A"
"{09266DDB-8628-AF90-E063-4704A8C02087}","545000","2023-06-29 00:00","RG31 6YP","S","N","F","14","","CECIL ALDIN DRIVE","TILEHURST","READING","WEST BERKSHIRE","WEST BERKSHIRE","A","A"
"{09266DDB-862C-AF90-E063-4704A8C02087}","585000","2023-08-25 00:00","RG31 6YU","D","N","F","17","","CONIFER DRIVE","TILEHURST","READING","WEST BERKSHIRE","WEST BERKSHIRE","A","A"
"{09266DDB-8637-AF90-E063-4704A8C02087}","670000","2023-08-09 00:00","RG31 6ND","D","N","F","1","","SOUTHERNDENE CLOSE","TILEHURST","READING","READING","READING","A","A"
"{0E082196-B55A-5C09-E063-4704A8C0A10E}","325000","2023-07-24 00:00","RG31 6PA","S","N","F","10","","DELL ROAD","TILEHURST","READING","WEST BERKSHIRE","WEST BERKSHIRE","A","A"
"{0E082196-B560-5C09-E063-4704A8C0A10E}","410000","2023-10-16 00:00","RG31 7YS","S","N","F","85","","CARTERS RISE","CALCOT","READING","WEST BERKSHIRE","WEST BERKSHIRE","A","A"
"{09266DDB-864E-AF90-E063-4704A8C02087}","735000","2023-08-25 00:00","RG31 6YH","D","N","F","27","","LONG LANE","TILEHURST","READING","WEST BERKSHIRE","WEST BERKSHIRE","A","A"
"{0E082196-B564-5C09-E063-4704A8C0A10E}","356000","2023-09-27 00:00","RG31 6PY","S","N","F","25","","FAIRFORD ROAD","TILEHURST","READING","WEST BERKSHIRE","WEST BERKSHIRE","A","A"
"{0E082196-B567-5C09-E063-4704A8C0A10E}","350000","2023-11-30 00:00","RG31 4ET","S","N","F","3","","MEAD CLOSE","TILEHURST","READING","WEST BERKSHIRE","WEST BERKSHIRE","A","A"
"{0E082196-B57F-5C09-E063-4704A8C0A10E}","485000","2023-11-24 00:00","RG31 6FN","D","N","F","9","","HAWTHORNES","TILEHURST","READING","WEST BERKSHIRE","WEST BERKSHIRE","A","A"
"{0E082196-B581-5C09-E063-4704A8C0A10E}","360000","2023-10-13 00:00","RG31 7ZY","S","N","F","33","","ALBURY GARDENS","CALCOT","READING","WEST BERKSHIRE","WEST BERKSHIRE","A","A"
"{0E082196-B5B1-5C09-E063-4704A8C0A10E}","475000","2023-08-25 00:00","RG31 4EE","D","N","F","131","","LANGLEY HILL","TILEHURST","READING","WEST BERKSHIRE","WEST BERKSHIRE","A","A"
"{0E082196-B5B6-5C09-E063-4704A8C0A10E}","825000","2023-10-18 00:00","RG31 6RJ","D","N","F","5","","CARLISLE ROAD","TILEHURST","READING","READING","READING","A","A"
"{0E082196-B5B8-5C09-E063-4704A8C0A10E}","375000","2023-09-15 00:00","RG31 4ZS","D","N","F","10","","BROOM CLOSE","CALCOT","READING","WEST BERKSHIRE","WEST BERKSHIRE","A","A"
"{0E082196-B5BC-5C09-E063-4704A8C0A10E}","410000","2023-10-13 00:00","RG31 5WE","S","N","F","11","","THISTLEDOWN","TILEHURST","READING","WEST BERKSHIRE","WEST BERKSHIRE","A","A"
"{0E082196-B5C7-5C09-E063-4704A8C0A10E}","375000","2023-10-06 00:00","RG31 5WQ","T","N","F","1","","TRELAWNEY DRIVE","TILEHURST","READING","WEST BERKSHIRE","WEST BERKSHIRE","A","A"
"{0E082196-B7F3-5C09-E063-4704A8C0A10E}","385000","2023-10-06 00:00","RG31 6LJ","S","N","F","53","","FIRCROFT CLOSE","TILEHURST","READING","READING","READING","A","A"
"{0E082196-B7F7-5C09-E063-4704A8C0A10E}","372500","2023-07-24 00:00","RG31 6LJ","T","N","F","7","","FIRCROFT CLOSE","TILEHURST","READING","READING","READING","A","A"
"{0E082196-B7F9-5C09-E063-4704A8C0A10E}","465000","2023-10-10 00:00","RG31 5JY","S","N","F","26","","LONGWORTH AVENUE","TILEHURST","READING","WEST BERKSHIRE","WEST BERKSHIRE","A","A"
"{0E082196-B5CF-5C09-E063-4704A8C0A10E}","242000","2023-12-01 00:00","RG31 5WF","T","N","F","41","","LAMORNA CRESCENT","TILEHURST","READING","WEST BERKSHIRE","WEST BERKSHIRE","A","A"
"{0E082196-B606-5C09-E063-4704A8C0A10E}","550000","2023-11-29 00:00","RG31 4SE","D","N","F","4","","VOLLER DRIVE","TILEHURST","READING","WEST BERKSHIRE","WEST BERKSHIRE","A","A"
"{0E082196-B620-5C09-E063-4704A8C0A10E}","610000","2023-10-06 00:00","RG31 5QE","D","N","F","10","","MEADOWSIDE","TILEHURST","READING","WEST BERKSHIRE","WEST BERKSHIRE","A","A"
"{FAC30767-BF0D-5E20-E053-4704A8C004EE}","257000","2023-03-10 00:00","RG31 4XL","O","N","L","1","","GARSTON CRESCENT","CALCOT","READING","WEST BERKSHIRE","WEST BERKSHIRE","B","A"
"{0B85394F-9C87-69A5-E063-4704A8C07DAC}","326000","2023-09-22 00:00","RG31 5BA","T","N","F","13","","DOWNING ROAD","TILEHURST","READING","READING","READING","A","A"
