"{09266DDB-84F0-AF90-E063-4704A8C02087}","280000","2023-09-01 00:00","RG30 2UN","T","N","F","80","","ALBANY ROAD","","READING","READING","READING","A","A"
"{09266DDB-8501-AF90-E063-4704A8C02087}","430000","2023-08-23 00:00","RG30 2BT","T","N","F","43","","PARKSIDE ROAD","","READING","READING","READING","A","A"
"{0E082196-B67E-5C09-E063-4704A8C0A10E}","94000","2023-10-27 00:00","RG30 2QZ","F","N","L","119","","BRANAGH COURT","","READING","READING","READING","A","A"
"{09266DDB-8476-AF90-E063-4704A8C02087}","225000","2023-05-23 00:00","RG30 4EW","F","N","L","12","","SHILLING CLOSE","TILEHURST","READING","READING","READING","A","A"
"{09266DDB-8478-AF90-E063-4704A8C02087}","310000","2023-08-21 00:00","RG30 2SB","F","N","L","THE HUNTLEY","12","CARMELITE DRIVE","","READING","READING","READING","A","A"
"{09266DDB-8487-AF90-E063-4704A8C02087}","215000","2023-10-13 00:00","RG30 4EW","F","N","L","44","","SHILLING CLOSE","TILEHURST","READING","READING","READING","A","A"
"{09266DDB-848E-AF90-E063-4704A8C02087}","260000","2023-08-21 00:00","RG30 2AE","F","N","L","WAVERLEY COURT","4","SOUTHCOTE ROAD","","READING","READING","READING","A","A"
"{09266DDB-8520-AF90-E063-4704A8C02087}","320000","2023-04-17 00:00","RG30 2QL","T","N","F","17","","ST GEORGES TERRACE","","READING","READING","READING","A","A"
"{09266DDB-84B0-AF90-E063-4704A8C02087}","550000","2023-07-19 00:00","RG30 4PU","D","N","F","158A","","HALLS ROAD","TILEHURST","READING","READING","READING","A","A"
"{0E082196-B6A3-5C09-E063-4704A8C0A10E}","225000","2023-09-26 00:00","RG30 4JR","T","N","F","ALMHOUSES","3","NEW LANE HILL","TILEHURST","READING","READING","READING","A","A"
"{0E082196-B6B0-5C09-E063-4704A8C0A10E}","380000","2023-11-24 00:00","RG30 4UX","S","N","F","21","","RILEY ROAD","TILEHURST","READING","READING","READING","A","A"
"{0E082196-B539-5C09-E063-4704A8C0A10E}","325000","2023-09-06 00:00","RG30 2NU","T","N","F","15","","IBSTOCK CLOSE","","READING","READING","READING","A","A"
"{0E082196-B53C-5C09-E063-4704A8C0A10E}","315000","2023-12-01 00:00","RG30 4BS","S","N","F","37","","AMBLECOTE ROAD","TILEHURST","READING","READING","READING","A","A"
"{09266DDB-8641-AF90-E063-4704A8C02087}","355000","2023-10-04 00:00","RG30 2EJ","T","N","F","9","","KENT ROAD","","READING","READING","READING","A","A"
"{09266DDB-8649-AF90-E063-4704A8C02087}","320000","2023-08-17 00:00","RG30 1BY","T","N","F","47","","BARNWOOD CLOSE","","READING","READING","READING","A","A"
"{0E082196-B540-5C09-E063-4704A8C0A10E}","300000","2023-10-06 00:00","RG30 2QL","T","N","F","11A","","ST GEORGES TERRACE","","READING","READING","READING","A","A"
"{0E082196-B553-5C09-E063-4704A8C0A10E}","274000","2023-12-05 00:00","RG30 1HS","T","N","F","39","","PANGBOURNE STREET","","READING","READING","READING","A","A"
"{0E082196-B6F4-5C09-E063-4704A8C0A10E}","235000","2023-09-29 00:00","RG30 3FH","F","N","L","3","FLAT 17","RUHEMANN STREET","","READING","READING","READING","A","A"
"{09266DDB-864A-AF90-E063-4704A8C02087}","335000","2023-09-29 00:00","RG30 2EJ","T","N","F","16","","KENT ROAD","","READING","READING","READING","A","A"
"{0E082196-B56D-5C09-E063-4704A8C0A10E}","610000","2023-08-23 00:00","RG30 3TP","S","N","F","HIGHBURY","","THEALE ROAD","BURGHFIELD","READING","WEST BERKSHIRE","WEST BERKSHIRE","A","A"
"{0E082196-B57E-5C09-E063-4704A8C0A10E}","265000","2023-11-30 00:00","RG30 6BZ","T","N","F","9","","HOLKAM CLOSE","TILEHURST","READING","READING","READING","A","A"
"{0E082196-B590-5C09-E063-4704A8C0A10E}","261000","2023-10-11 00:00","RG30 6BA","T","N","F","19","","POTTERY ROAD","TILEHURST","READING","READING","READING","A","A"
"{0E082196-B599-5C09-E063-4704A8C0A10E}","365000","2023-10-06 00:00","RG30 6DA","T","N","F","63","","WEALDEN WAY","TILEHURST","READING","READING","READING","A","A"
"{0E082196-B59A-5C09-E063-4704A8C0A10E}","345000","2023-10-06 00:00","RG30 3PN","T","N","F","34","","DWYER ROAD","","READING","READING","READING","A","A"
"{0E082196-B59F-5C09-E063-4704A8C0A10E}","333500","2023-10-06 00:00","RG30 2UH","T","N","F","58","","PRINCE OF WALES AVENUE","","READING","READING","READING","A","A"
"{0E082196-B5A8-5C09-E063-4704A8C0A10E}","317000","2023-12-01 00:00","RG30 6XA","S","N","F","42","","WEALD RISE","TILEHURST","READING","READING","READING","A","A"
"{0E082196-B5AB-5C09-E063-4704A8C0A10E}","277500","2023-04-28 00:00","RG30 6DQ","T","N","F","12","","HORNSEA CLOSE","TILEHURST","READING","READING","READING","A","A"
"{0E082196-B7F0-5C09-E063-4704A8C0A10E}","455000","2023-07-28 00:00","RG30 4LN","S","N","F","36","","HARDWICK ROAD","TILEHURST","READING","READING","READING","A","A"
"{0E082196-B801-5C09-E063-4704A8C0A10E}","325000","2023-10-24 00:00","RG30 4LU","T","N","F","46","","ELVASTON WAY","TILEHURST","READING","READING","READING","A","A"
"{0E082196-B5D8-5C09-E063-4704A8C0A10E}","320000","2023-09-29 00:00","RG30 6XJ","T","N","F","214","","THIRLMERE AVENUE","TILEHURST","READING","READING","READING","A","A"
"{0E082196-B5DE-5C09-E063-4704A8C0A10E}","430000","2023-09-20 00:00","RG30 3JJ","S","N","F","89","","BRUNEL ROAD","","READING","READING","READING","A","A"
"{0E082196-B5EA-5C09-E063-4704A8C0A10E}","325000","2023-11-20 00:00","RG30 2SX","T","N","F","17","","HILCOT ROAD","","READING","READING","READING","A","A"
"{0E082196-B5EB-5C09-E063-4704A8C0A10E}","305000","2023-09-08 00:00","RG30 3LB","T","N","F","95","","ASHAMPSTEAD ROAD","","READING","READING","READING","A","A"
"{0E082196-B5F6-5C09-E063-4704A8C0A10E}","195000","2023-09-22 00:00","RG30 2RY","F","N","L","12","","WALKERS PLACE","","READING","READING","READING","A","A"
"{0E082196-B607-5C09-E063-4704A8C0A10E}","425000","2023-04-21 00:00","RG30 3LU","S","N","F","56","","VINE CRESCENT","","READING","READING","READING","A","A"
"{0E082196-B626-5C09-E063-4704A8C0A10E}","250000","2023-06-23 00:00","RG30 2AZ","F","N","L","PARKHOUSE COURT","9","PARKHOUSE LANE","","READING","READING","READING","A","A"
"{0B85394F-998E-69A5-E063-4704A8C07DAC}","212500","2023-09-08 00:00","RG30 2HY","F","N","L","1","","ROWE COURT","","READING","READING","READING","A","A"
"{0B85394F-999D-69A5-E063-4704A8C07DAC}","410000","2023-10-27 00:00","RG30 4HW","S","N","F","103","","SEVERN WAY","TILEHURST","READING","READING","READING","A","A"
"{0B85394F-9C72-69A5-E063-4704A8C07DAC}","405000","2023-06-30 00:00","RG30 3HW","D","N","F","82","","CIRCUIT LANE","","READING","READING","READING","A","A"
"{0B85394F-9C74-69A5-E063-4704A8C07DAC}","305000","2023-09-29 00:00","RG30 4LH","T","N","F","2","","HARDWICK ROAD","TILEHURST","READING","READING","READING","A","A"
"{FAC30767-BECB-5E20-E053-4704A8C004EE}","340000","2023-03-24 00:00","RG30 2UB","T","N","F","46","","EDINBURGH ROAD","","READING","READING","READING","B","A"
"{FAC30767-BECF-5E20-E053-4704A8C004EE}","280000","2023-03-08 00:00","RG30 3FH","F","N","L","3","FLAT 9","RUHEMANN STREET","","READING","READING","READING","B","A"
"{FAC30767-BF09-5E20-E053-4704A8C004EE}","280000","2023-04-14 00:00","RG30 1DG","T","N","F","95","","CATHERINE STREET","","READING","READING","READING","B","A"
"{FAC30767-BF0B-5E20-E053-4704A8C004EE}","270000","2023-03-27 00:00","RG30 1BN","T","N","F","80","","SALISBURY ROAD","","READING","READING","READING","B","A"
"{FAC30767-BF12-5E20-E053-4704A8C004EE}","290000","2023-03-10 00:00","RG30 6BS","T","N","F","103","","NORCOT ROAD","TILEHURST","READING","READING","READING","B","A"
"{0B85394F-97DC-69A5-E063-4704A8C07DAC}","326000","2023-06-29 00:00","RG30 4LN","S","N","F","46","","HARDWICK ROAD","TILEHURST","READING","READING","READING","A","A"
"{0B85394F-99BF-69A5-E063-4704A8C07DAC}","365000","2023-11-03 00:00","RG30 6XU","S","N","F","31","","GRASMERE AVENUE","TILEHURST","READING","READING","READING","A","A"
"{0B85394F-9C79-69A5-E063-4704A8C07DAC}","305000","2023-08-25 00:00","RG30 2UP","T","N","F","32","","CONNAUGHT ROAD","","READING","READING","READING","A","A"
"{0B85394F-9C7C-69A5-E063-4704A8C07DAC}","390000","2023-09-15 00:00","RG30 4LL","S","N","F","28","","HARDWICK ROAD","TILEHURST","READING","READING","READING","A","A"
"{0B85394F-9C9A-69A5-E063-4704A8C07DAC}","326000","2023-08-22 00:00","RG30 1BY","T","N","F","6","","BARNWOOD CLOSE","","READING","READING","READING","A","A"
"{0B85394F-97E3-69A5-E063-4704A8C07DAC}","385000","2023-09-01 00:00","RG30 2AW","T","N","F","3","","WOOD GREEN CLOSE","","READING","READING","READING","A","A"
"{0B85394F-97EA-69A5-E063-4704A8C07DAC}","450000","2023-10-13 00:00","RG30 6AF","S","N","F","271","","NORCOT ROAD","TILEHURST","READING","READING","READING","A","A"
"{0B85394F-97EC-69A5-E063-4704A8C07DAC}","515000","2023-09-15 00:00","RG30 3DU","T","N","F","36","","SOUTHCOTE FARM LANE","","READING","READING","READING","A","A"
"{0B85394F-97F9-69A5-E063-4704A8C07DAC}","281000","2023-10-23 00:00","RG30 6XT","S","N","L","38","","RYDAL AVENUE","TILEHURST","READING","READING","READING","A","A"
"{0B85394F-97FF-69A5-E063-4704A8C07DAC}","270000","2023-10-13 00:00","RG30 2TP","T","N","F","9","","ELM PARK ROAD","","READING","READING","READING","A","A"
"{0B85394F-9C9D-69A5-E063-4704A8C07DAC}","325000","2023-06-30 00:00","RG30 2XA","T","N","F","201","","CRANBURY ROAD","","READING","READING","READING","B","A"
"{0B85394F-9C9F-69A5-E063-4704A8C07DAC}","480000","2023-09-06 00:00","RG30 3NA","S","N","F","30","","UNDERWOOD ROAD","","READING","WEST BERKSHIRE","WEST BERKSHIRE","A","A"
"{0B85394F-9CA6-69A5-E063-4704A8C07DAC}","310000","2023-11-10 00:00","RG30 2RQ","T","N","F","93","","ST GEORGES ROAD","","READING","READING","READING","A","A"
"{0B85394F-9CA7-69A5-E063-4704A8C07DAC}","350000","2023-09-27 00:00","RG30 1DA","T","N","F","63","","CURZON STREET","","READING","READING","READING","A","A"
"{0B85394F-9CAD-69A5-E063-4704A8C07DAC}","325000","2023-09-13 00:00","RG30 2UB","S","N","F","70","","EDINBURGH ROAD","","READING","READING","READING","A","A"
"{0B85394F-9CAF-69A5-E063-4704A8C07DAC}","425000","2023-09-27 00:00","RG30 6TP","T","N","F","933","","OXFORD ROAD","TILEHURST","READING","READING","READING","A","A"
"{0B85394F-9806-69A5-E063-4704A8C07DAC}","318000","2023-10-27 00:00","RG30 6AL","T","N","F","64","","BROOMFIELD ROAD","TILEHURST","READING","READING","READING","A","A"
"{0B85394F-9A16-69A5-E063-4704A8C07DAC}","210000","2023-06-21 00:00","RG30 4EW","F","N","L","33","","SHILLING CLOSE","TILEHURST","READING","READING","READING","A","A"
"{0B85394F-9838-69A5-E063-4704A8C07DAC}","400000","2023-09-25 00:00","RG30 3AU","T","N","F","204","","SOUTHCOTE LANE","","READING","READING","READING","A","A"
"{0B85394F-9845-69A5-E063-4704A8C07DAC}","300000","2023-09-29 00:00","RG30 2QR","T","N","F","35","","SHAFTESBURY ROAD","","READING","READING","READING","A","A"
"{0B85394F-9848-69A5-E063-4704A8C07DAC}","338200","2023-08-29 00:00","RG30 1DB","T","N","F","15","","CURZON STREET","","READING","READING","READING","A","A"
"{0B85394F-9A1A-69A5-E063-4704A8C07DAC}","250000","2023-08-23 00:00","RG30 2US","F","N","L","BAYEUX COURT","1","CONNAUGHT ROAD","","READING","READING","READING","A","A"
"{0B85394F-9A26-69A5-E063-4704A8C07DAC}","240000","2023-08-10 00:00","RG30 2QX","F","N","L","17","","BRANAGH COURT","","READING","READING","READING","A","A"
"{0B85394F-9A2B-69A5-E063-4704A8C07DAC}","537500","2023-09-28 00:00","RG30 2NJ","D","N","F","13","","PARK GROVE","","READING","READING","READING","A","A"
"{0B85394F-9A31-69A5-E063-4704A8C07DAC}","200000","2023-07-14 00:00","RG30 2ET","T","N","L","31","","BURRCROFT COURT","","READING","READING","READING","A","A"
"{0B85394F-9862-69A5-E063-4704A8C07DAC}","370000","2023-09-19 00:00","RG30 6ET","T","N","F","45","","MINTON CLOSE","TILEHURST","READING","READING","READING","A","A"
"{0B85394F-986C-69A5-E063-4704A8C07DAC}","385000","2023-09-15 00:00","RG30 6ET","T","N","F","32","","MINTON CLOSE","TILEHURST","READING","READING","READING","A","A"
"{0B85394F-9A3F-69A5-E063-4704A8C07DAC}","230000","2023-06-14 00:00","RG30 4EW","F","N","L","28","","SHILLING CLOSE","TILEHURST","READING","READING","READING","A","A"
"{0B85394F-9A4E-69A5-E063-4704A8C07DAC}","320000","2023-03-17 00:00","RG30 4EW","S","N","F","5","","SHILLING CLOSE","TILEHURST","READING","READING","READING","A","A"
"{0B85394F-9873-69A5-E063-4704A8C07DAC}","305000","2023-09-20 00:00","RG30 6DF","T","N","F","3","","TUSCAN CLOSE","TILEHURST","READING","READING","READING","A","A"
"{0B85394F-9876-69A5-E063-4704A8C07DAC}","350000","2023-08-18 00:00","RG30 3NU","S","N","F","27","","KESTREL WAY","","READING","READING","READING","A","A"
"{0B85394F-9A79-69A5-E063-4704A8C07DAC}","345000","2023-08-25 00:00","RG30 2SZ","T","N","F","25","","KENSINGTON ROAD","","READING","READING","READING","A","A"
